Category,Subcategory,Current_Value,Variable_Name,File_Path,Line_Number,Storage_Recommendation,Key_Name,Type,Description,Environment_Specific,Localizable,Priority,Recommendation,Risk_Level,SQL_Table,SQL_Column,SQL_Default_Value,SQL_Reference,Migrated
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_InventoryTab.cs,333,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_InventoryTab.cs,334,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_InventoryTab.cs,353,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_InventoryTab.cs,361,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_InventoryTab.cs,369,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_InventoryTab.cs,377,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_InventoryTab.cs,471,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_InventoryTab.cs,481,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_InventoryTab.cs,511,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_InventoryTab.cs,513,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_InventoryTab.cs,540,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_InventoryTab.cs,542,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_InventoryTab.cs,569,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_InventoryTab.cs,571,appsettings.json,DefaultValues:Control_InventoryTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,67,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,87,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,91,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,9,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,111,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = 9,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,113,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,124,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,126,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,136,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,146,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,187,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,191,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,208,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,229,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,239,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,268,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,9,Unknown,Controls/MainForm/Control_InventoryTab.Designer.cs,273,appsettings.json,DefaultValues:Control_InventoryTab.Designer,string,Default value: = 9,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_QuickButtons.cs,44,appsettings.json,DefaultValues:Control_QuickButtons,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_QuickButtons.cs,56,appsettings.json,DefaultValues:Control_QuickButtons,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_QuickButtons.cs,64,appsettings.json,DefaultValues:Control_QuickButtons,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_QuickButtons.cs,75,appsettings.json,DefaultValues:Control_QuickButtons,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_QuickButtons.cs,90,appsettings.json,DefaultValues:Control_QuickButtons,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Visible,Controls/MainForm/Control_QuickButtons.cs,157,appsettings.json,DefaultValues:Control_QuickButtons,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Visible,Controls/MainForm/Control_QuickButtons.cs,170,appsettings.json,DefaultValues:Control_QuickButtons,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Visible,Controls/MainForm/Control_QuickButtons.cs,183,appsettings.json,DefaultValues:Control_QuickButtons,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Visible,Controls/MainForm/Control_QuickButtons.cs,196,appsettings.json,DefaultValues:Control_QuickButtons,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Visible,Controls/MainForm/Control_QuickButtons.cs,228,appsettings.json,DefaultValues:Control_QuickButtons,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_QuickButtons.Designer.cs,77,appsettings.json,DefaultValues:Control_QuickButtons.Designer,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_QuickButtons.Designer.cs,87,appsettings.json,DefaultValues:Control_QuickButtons.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,9,Unknown,Controls/MainForm/Control_QuickButtons.Designer.cs,95,appsettings.json,DefaultValues:Control_QuickButtons.Designer,string,Default value: = 9,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_QuickButtons.Designer.cs,97,appsettings.json,DefaultValues:Control_QuickButtons.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_QuickButtons.Designer.cs,107,appsettings.json,DefaultValues:Control_QuickButtons.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_QuickButtons.Designer.cs,117,appsettings.json,DefaultValues:Control_QuickButtons.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_QuickButtons.Designer.cs,127,appsettings.json,DefaultValues:Control_QuickButtons.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_QuickButtons.Designer.cs,137,appsettings.json,DefaultValues:Control_QuickButtons.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_QuickButtons.Designer.cs,147,appsettings.json,DefaultValues:Control_QuickButtons.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_QuickButtons.Designer.cs,157,appsettings.json,DefaultValues:Control_QuickButtons.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_QuickButtons.Designer.cs,167,appsettings.json,DefaultValues:Control_QuickButtons.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_QuickButtons.Designer.cs,177,appsettings.json,DefaultValues:Control_QuickButtons.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,36,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,44,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,45,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,55,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,69,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,70,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,71,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,72,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,selectedCount,Controls/MainForm/Control_RemoveTab.cs,174,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_RemoveTab.cs,202,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,DateTime.MinValue,Unknown,Controls/MainForm/Control_RemoveTab.cs,228,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: DateTime.MinValue,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,DateTime.MinValue,Unknown,Controls/MainForm/Control_RemoveTab.cs,231,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: DateTime.MinValue,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,275,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Count,Controls/MainForm/Control_RemoveTab.cs,307,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,331,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,344,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,363,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,367,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,368,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,374,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,375,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,387,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,396,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,397,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,401,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,402,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,414,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,415,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,420,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,426,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,432,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,433,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,443,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,445,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,446,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,456,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,460,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,461,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,478,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,479,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_RemoveTab.cs,487,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_RemoveTab.cs,494,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_RemoveTab.cs,500,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_RemoveTab.cs,506,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,529,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,530,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_RemoveTab.cs,549,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,568,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Count,Controls/MainForm/Control_RemoveTab.cs,573,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_RemoveTab.cs,603,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_RemoveTab.cs,605,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_RemoveTab.cs,633,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_RemoveTab.cs,635,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,Query,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.cs,749,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.cs,759,appsettings.json,DefaultValues:Control_RemoveTab,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.Designer.cs,67,appsettings.json,DefaultValues:Control_RemoveTab.Designer,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,0,Unknown,Controls/MainForm/Control_RemoveTab.Designer.cs,85,appsettings.json,DefaultValues:Control_RemoveTab.Designer,string,Default value: = 0,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.Designer.cs,108,appsettings.json,DefaultValues:Control_RemoveTab.Designer,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.Designer.cs,109,appsettings.json,DefaultValues:Control_RemoveTab.Designer,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.Designer.cs,113,appsettings.json,DefaultValues:Control_RemoveTab.Designer,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,User,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.Designer.cs,114,appsettings.json,DefaultValues:Control_RemoveTab.Designer,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,User,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.Designer.cs,126,appsettings.json,DefaultValues:Control_RemoveTab.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,TRUE,Unknown,Controls/MainForm/Control_RemoveTab.Designer.cs,128,appsettings.json,DefaultValues:Control_RemoveTab.Designer,string,Default value: = true,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.Designer.cs,131,appsettings.json,DefaultValues:Control_RemoveTab.Designer,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
default_values,Default Values,FALSE,Unknown,Controls/MainForm/Control_RemoveTab.Designer.cs,132,appsettings.json,DefaultValues:Control_RemoveTab.Designer,string,Default value: = false,FALSE,FALSE,Low,Consider moving to constants class,Low - Code organization,,,,,FALSE
